epoch,loss,lr,mean_pred,mean_pred_single_pixel,mean_true,segmentation_single_pixel_binary_accuracy,val_loss,val_mean_pred,val_mean_pred_single_pixel,val_mean_true,val_segmentation_single_pixel_binary_accuracy
147,0.06582803279161453,9.9999995e-33,0.07249589264392853,0.06368855386972427,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
148,0.06879627704620361,9.9999995e-33,0.07238208502531052,0.06619078665971756,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
149,0.06795946508646011,9.999999e-34,0.07230032980442047,0.06557782739400864,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
150,0.06060953438282013,9.999999e-34,0.07255245745182037,0.05870166793465614,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
151,0.06266254186630249,9.999999e-34,0.07233626395463943,0.0606609471142292,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
152,0.06332611292600632,9.999999e-34,0.07240484654903412,0.061306145042181015,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
153,0.06895744055509567,9.999999e-35,0.07244843989610672,0.06640617549419403,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
154,0.07607676833868027,9.999999e-35,0.07247662544250488,0.07306501269340515,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
155,0.06975986063480377,9.999999e-35,0.07226651161909103,0.06732144206762314,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
156,0.08366362005472183,9.999999e-35,0.07242249697446823,0.07998903840780258,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
157,0.05914272367954254,9.9999995e-36,0.07243405282497406,0.05742276832461357,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
158,0.07034296542406082,9.9999995e-36,0.07254721969366074,0.06779871135950089,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
159,0.06615173071622849,9.9999995e-36,0.07246376574039459,0.0638473629951477,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
160,0.07350055128335953,9.9999995e-36,0.07234358042478561,0.07075577229261398,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
161,0.07143863290548325,9.9999995e-37,0.07251154631376266,0.06872538477182388,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
162,0.06846032291650772,9.9999995e-37,0.07246731221675873,0.06594938039779663,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
163,0.06764233857393265,9.9999995e-37,0.07237517088651657,0.06521482020616531,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
164,0.06875558197498322,9.9999995e-37,0.07235156744718552,0.06639910489320755,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
165,0.07423984259366989,1e-37,0.07241112738847733,0.07145751267671585,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
166,0.05937710776925087,1e-37,0.07217732816934586,0.057631511241197586,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
167,0.05892855301499367,1e-37,0.07251717150211334,0.057116877287626266,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
168,0.06734935194253922,1e-37,0.07239533960819244,0.06509366631507874,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
169,0.05206577107310295,1e-38,0.07237330824136734,0.050706569105386734,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
170,0.07271140068769455,1e-38,0.07240969687700272,0.07002914696931839,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
171,0.06660576164722443,1e-38,0.07245996594429016,0.06413522362709045,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
172,0.06740910559892654,1e-38,0.07247965782880783,0.06503051519393921,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
173,0.06461616605520248,1e-39,0.07231621444225311,0.06253532320261002,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
174,0.061512988060712814,1e-39,0.0726936012506485,0.05955992266535759,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
175,0.06701939553022385,1e-39,0.07235952466726303,0.0646371841430664,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
176,0.06730341166257858,1e-39,0.0724325180053711,0.06483744829893112,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
177,0.05720296502113342,1e-40,0.07236488908529282,0.05553160235285759,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
178,0.07183823734521866,1e-40,0.07249513268470764,0.06922472268342972,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
179,0.05375686287879944,1e-40,0.07246357947587967,0.052323997020721436,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
180,0.05803265795111656,1e-40,0.07253115624189377,0.05630888417363167,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
181,0.07157161086797714,1e-41,0.07241987437009811,0.06896062195301056,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
182,0.07393350452184677,1e-41,0.07233922183513641,0.07088666409254074,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
183,0.06844408810138702,1e-41,0.0722927376627922,0.06612902879714966,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
184,0.0653790682554245,1e-41,0.07249756902456284,0.06320983916521072,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
185,0.06148302182555199,1e-42,0.07240784168243408,0.05950310826301575,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
186,0.07096961885690689,1e-42,0.07245881855487823,0.06834199279546738,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
187,0.06082041934132576,1e-42,0.0723891630768776,0.05891634523868561,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
188,0.05773726478219032,1e-42,0.07246812433004379,0.055973853915929794,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
189,0.06688138097524643,1e-43,0.07237771153450012,0.06460016220808029,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
190,0.06599608808755875,1e-43,0.07240132242441177,0.06370775401592255,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
191,0.0664329007267952,1e-43,0.07244456559419632,0.0641568973660469,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
192,0.059847697615623474,1e-43,0.07242418825626373,0.05803069472312927,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
193,0.053860533982515335,1e-44,0.07244571298360825,0.0522964708507061,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
194,0.06810148805379868,1e-44,0.0724153220653534,0.06564470380544662,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
195,0.06071946397423744,1e-44,0.07239475101232529,0.05884397402405739,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
196,0.06259544938802719,1e-44,0.07255256175994873,0.060548800975084305,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
197,0.0745050460100174,1e-45,0.07254189997911453,0.07153204828500748,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
198,0.06874135136604309,1e-45,0.07245195657014847,0.066320039331913,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
199,0.061331119388341904,1e-45,0.0724790096282959,0.05944785475730896,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
200,0.07169704139232635,1e-45,0.07252565771341324,0.06913227587938309,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
201,0.05561377480626106,0.0,0.07242744415998459,0.0540560819208622,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
202,0.05990273877978325,0.0,0.07248528301715851,0.058088529855012894,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
203,0.07113683223724365,0.0,0.07241928577423096,0.06846311688423157,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
204,0.06163213774561882,0.0,0.0724167749285698,0.059729814529418945,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
205,0.06323304027318954,0.0,0.0725221186876297,0.06113592907786369,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
206,0.06096574291586876,0.0,0.0725017637014389,0.05906582996249199,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
207,0.056548044085502625,0.0,0.0724392980337143,0.054909542202949524,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
208,0.05893914774060249,0.0,0.07237263768911362,0.05714160203933716,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
209,0.0707404837012291,0.0,0.0724109634757042,0.06806445866823196,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
210,0.06453300267457962,0.0,0.07227738946676254,0.06232112646102905,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
211,0.0624757818877697,0.0,0.07249868661165237,0.06046507880091667,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
212,0.07170215994119644,0.0,0.07239891588687897,0.06916344910860062,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
213,0.0636056438088417,0.0,0.07251850515604019,0.06159713864326477,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
214,0.07143206149339676,0.0,0.07250773161649704,0.06883149594068527,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
215,0.06509409099817276,0.0,0.07247961312532425,0.06278523057699203,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
216,0.0657980740070343,0.0,0.0723491832613945,0.06358084082603455,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
217,0.06678864359855652,0.0,0.07237044721841812,0.06450647860765457,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
218,0.06729182600975037,0.0,0.072316974401474,0.06504040956497192,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
219,0.06998573243618011,0.0,0.07236271351575851,0.06752479076385498,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
220,0.06058121845126152,0.0,0.07241062819957733,0.05873020365834236,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
221,0.06635839492082596,0.0,0.07238631695508957,0.06413281708955765,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
222,0.06982716917991638,0.0,0.0723542645573616,0.06736695021390915,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
223,0.059871554374694824,0.0,0.07255304604768753,0.057995181530714035,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
224,0.062436025589704514,0.0,0.07251778990030289,0.06037663295865059,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
225,0.06736671179533005,0.0,0.07232170552015305,0.06499354541301727,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
226,0.06483475118875504,0.0,0.07249453663825989,0.0627000704407692,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
227,0.06182419881224632,0.0,0.0723281055688858,0.05984941124916077,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
228,0.07741988450288773,0.0,0.07248221337795258,0.07432462275028229,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
229,0.060330361127853394,0.0,0.07234180718660355,0.058509331196546555,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
230,0.06901607662439346,0.0,0.07229474186897278,0.06660819798707962,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
231,0.06308337301015854,0.0,0.07249883562326431,0.06094098091125488,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
232,0.0861339271068573,0.0,0.07242968678474426,0.08220762759447098,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
233,0.06412103027105331,0.0,0.07237820327281952,0.062038104981184006,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
234,0.07061120122671127,0.0,0.07230934500694275,0.06813172996044159,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
235,0.07189196348190308,0.0,0.07241495698690414,0.069131039083004,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
236,0.06255105137825012,0.0,0.07244574278593063,0.06053408980369568,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
237,0.06913422793149948,0.0,0.07237459719181061,0.06671246141195297,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
238,0.06148773431777954,0.0,0.0723191425204277,0.05955689772963524,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
239,0.07511154562234879,0.0,0.0724509134888649,0.07213050872087479,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
240,0.06537093967199326,0.0,0.0722823366522789,0.06322462111711502,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
241,0.07195892184972763,0.0,0.0722866877913475,0.06927365064620972,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
242,0.06683178246021271,0.0,0.07228773087263107,0.0646279901266098,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
243,0.07643949240446091,0.0,0.07243797183036804,0.07354971021413803,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
244,0.057353425770998,0.0,0.07236477732658386,0.055639415979385376,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
245,0.053794413805007935,0.0,0.07243029028177261,0.052338045090436935,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
246,0.06979057192802429,0.0,0.07232663035392761,0.06734547764062881,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
247,0.07680030167102814,0.0,0.07232655584812164,0.07385848462581635,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
248,0.08404000848531723,0.0,0.07268977165222168,0.08033125847578049,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
249,0.059798408299684525,0.0,0.07239783555269241,0.05793240666389465,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
250,0.0570933036506176,0.0,0.07246755063533783,0.05545815825462341,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
251,0.06216052174568176,0.0,0.07224740833044052,0.06021491810679436,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
252,0.07173547893762589,0.0,0.07248540222644806,0.06902454048395157,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
253,0.07230368256568909,0.0,0.07247481495141983,0.06955308467149734,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
254,0.06721824407577515,0.0,0.07248854637145996,0.06491243094205856,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
255,0.06552234292030334,0.0,0.0724678710103035,0.06332551687955856,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
256,0.055846091359853745,0.0,0.07221414148807526,0.0542747862637043,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
257,0.0756368413567543,0.0,0.07221819460391998,0.0726998820900917,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
258,0.06953229010105133,0.0,0.07244577258825302,0.0670372024178505,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
259,0.07984764873981476,0.0,0.07232196629047394,0.07655952125787735,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
260,0.06900256127119064,0.0,0.07229170948266983,0.06650135666131973,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
261,0.08211232721805573,0.0,0.07240451872348785,0.07867280393838882,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
262,0.06604944169521332,0.0,0.07234951108694077,0.06383281946182251,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
263,0.0664638951420784,0.0,0.07241158187389374,0.06420668959617615,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
264,0.06640984863042831,0.0,0.07234350591897964,0.06414259225130081,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
265,0.06608171761035919,0.0,0.07235504686832428,0.06384783983230591,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
266,0.07155290246009827,0.0,0.07251516729593277,0.06887686997652054,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
267,0.0803733617067337,0.0,0.072298564016819,0.07712894678115845,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
268,0.0653902068734169,0.0,0.07250126451253891,0.06323275715112686,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
269,0.0646795853972435,0.0,0.07242606580257416,0.0625590905547142,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
270,0.0664670392870903,0.0,0.0724039077758789,0.06414472311735153,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
271,0.06833218038082123,0.0,0.0724119171500206,0.06590960919857025,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
272,0.06498431414365768,0.0,0.07236326485872269,0.06287369877099991,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
273,0.06308986991643906,0.0,0.07256774604320526,0.06107321381568909,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
274,0.06886894255876541,0.0,0.07235964387655258,0.06635137647390366,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
275,0.07627235352993011,0.0,0.07245375216007233,0.07323623448610306,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
276,0.06203093007206917,0.0,0.07243017852306366,0.06002223491668701,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
277,0.07741422951221466,0.0,0.0724089965224266,0.07430325448513031,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
278,0.06028749421238899,0.0,0.07231321185827255,0.05839795246720314,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
279,0.057038187980651855,0.0,0.07249696552753448,0.055392444133758545,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
280,0.06638053804636002,0.0,0.0723273754119873,0.0641954317688942,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
281,0.06549283117055893,0.0,0.07227877527475357,0.06327241659164429,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
282,0.07148993015289307,0.0,0.0724027156829834,0.06877709180116653,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
283,0.06951480358839035,0.0,0.07235964387655258,0.06714155524969101,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
284,0.05635465681552887,0.0,0.072446808218956,0.05473784729838371,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
285,0.07445955276489258,0.0,0.07233459502458572,0.07158906757831573,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
286,0.06528370082378387,0.0,0.07234183698892593,0.06317416578531265,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
287,0.06075093522667885,0.0,0.0723634883761406,0.058932919055223465,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
288,0.0695907324552536,0.0,0.07244177162647247,0.06696751713752747,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
289,0.06186618283390999,0.0,0.07241152971982956,0.059958428144454956,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
290,0.06310952454805374,0.0,0.07244542241096497,0.061041105538606644,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
291,0.06999745965003967,0.0,0.07228507101535797,0.06724950671195984,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
292,0.07233583927154541,0.0,0.07255938649177551,0.0697050467133522,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
293,0.07536760717630386,0.0,0.07260659337043762,0.07237422466278076,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
294,0.07852078974246979,0.0,0.07246260344982147,0.07543081790208817,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
295,0.06300930678844452,0.0,0.07246390730142593,0.06101785972714424,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
296,0.061354707926511765,0.0,0.07227392494678497,0.0594756156206131,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
297,0.07064605504274368,0.0,0.07242606580257416,0.06813608855009079,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
298,0.05841079354286194,0.0,0.0723232850432396,0.056545961648225784,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
299,0.05610647797584534,0.0,0.07239460945129395,0.05452435091137886,0.0,1.0,0.3469576396048069,0.06375471726059914,0.05303812213242054,0.1,0.9
